"osm_id"
-3560749
-3612566
218262095
256458233
257969790
258140612
259922755
260331683
260960877
261103557
261109929
261427990
262262899
262435084
263857591
264775556
270635055
272580074
274459417
277039787
278327301
278567270
279821646
280529064
288511315
289543949
289887466
289949447
290563951
291189035
-1358298
-3657661
-3442915
35024335
-3463616
-3511092
-3521578
-3526457
-3528185
-3601561
-3612565
-3808721
-3825719
-3827838
-3848878
-3849508
-4793455
-6643609
25821952
25821950
93703741
28941921
32858912
32859974
32863429
32946057
35115846
36950438
41692824
38026627
42916782
70077929
71504454
72027748
110183753
112926336
118480406
118229931
128240146
129877680
129877759
129877824
129877890
129878025
129878563
129878570
129879848
129879915
129903164
129903170
129903298
132125162
132501631
132605503
132814657
135232163
146634583
146634594
146634592
147689079
147808265
147987534
148428436
148428438
149086540
149335983
149335988
151184975
151184974
151195278
151683981
159149971
159149969
160892125
165480947
167289268
172250610
172886857
173122176
179746906
184539481
189138938
190863023
197626345
206662289
206705968
214556630
218154016
220338776
220614198
222244880
224815156
229326465
239620170
243353724
243356809
256032488
256032487
256454779
256022678
256022690
242767768
243356573
243466339
243512193
243560827
243571758
243571748
247954224
251511538
251790077
252232843
252237630
252237635
252237639
252570898
253122575
255477507
255583484
255968606
256026246
256035271
256042680
256061659
256062982
256068369
256104040
256436199
261096588
256455122
256458251
256464510
256466914
256477866
256480033
256480063
256480045
256592985
256597414
256604229
256710417
256710456
256710452
256710504
256710394
256730071
256730072
256730302
256730311
256733816
256733825
256733844
256754649
256757158
256758970
256758963
256765930
256776441
256858098
256897616
256908810
256975088
256987017
256988452
256990744
256990808
256990922
261096590
257138840
261096591
257783855
257794903
261398872
257817017
257824121
257821238
257825350
257929356
257936097
257936099
257941432
257942481
257978976
257992137
258016906
258017309
258017310
258018981
258018980
258105233
258106544
258111343
258127555
258127559
258132854
258133368
258139032
258140608
258148985
258167723
258184677
258630141
258633153
258641811
258647310
258648972
258648977
258660101
258665652
258676634
258683151
258694564
258694688
258694691
258698662
258698675
258770102
258770111
258791034
258791035
258794630
258839491
258899938
258906953
258906958
258907695
258907733
258916339
258922183
258928813
258956382
258975973
259056899
259056902
259071945
259069474
259076841
259102063
259208628
259213014
259217886
259220272
259228667
259228665
259246416
259256026
259256038
259262597
259270870
259270873
259755636
259796037
259797115
259805701
259922711
259949628
259965522
259995717
260025296
260033529
260068030
260112239
260127166
260127283
260129973
260129988
260129993
260130981
260141184
260138353
260141205
260152450
260165383
260184651
260280333
260290885
260290903
260319230
260319728
260322152
260322187
260329304
260329420
260329430
260331676
260333070
260338118
260344279
260345823
260345849
260349640
260350678
260359394
260360540
260361150
260365774
260454922
260462503
260462509
260466853
260470948
260470623
260470952
260472242
260477911
260480255
260484747
260485033
260488197
260495441
260495448
260500568
260503491
260505447
260505449
260510409
260510419
260520567
260524646
260530977
260540260
260540268
260921981
260924233
260940124
260940139
260940142
260942253
260944619
260950160
260950177
260955911
260956356
260986964
260988973
261007299
261007319
261085751
261089741
261089751
261093431
261103526
261103561
261105870
261109906
261110190
261113849
261244178
261123590
261137062
261156159
261247460
261247844
261247845
261256898
261264891
261267261
261269170
261270153
261270604
261289796
261292130
261292748
261297186
261300679
261305207
261305204
261406239
261418750
261422778
261432391
261451048
261460368
261542528
261546079
261569292
261575715
261588491
261588504
261604325
261606287
261721338
262061540
262066033
262071207
262075586
262075986
262076705
262078843
262082762
262102334
262112740
262128590
262142296
262142351
262212925
262212945
262229586
262246913
262246936
262248312
262251278
262260726
262263383
262263693
262263717
262285550
262286609
262397375
262418275
262421894
262424269
262424295
262431821
262479614
262482395
262480463
262530766
262538214
262552543
262565186
262577270
262595925
262685622
262689166
262714325
262714347
262716116
262717592
262730421
263219747
263222158
263256535
263276110
263282492
263291933
263349279
263349524
263349533
263379392
263401621
263404854
263492934
265880180
263505168
263639324
263643513
263649090
263733970
265880378
265880380
263845833
263885039
265880384
265880385
265880386
264356957
264430061
264463397
265880590
264554198
264603035
265885313
264645151
264647030
265886369
265886370
264768465
264775553
264779730
264898759
266871443
264970667
265488994
265627474
265633885
265829027
265847963
265878338
265885315
265885885
265886367
265887074
265887611
265888332
265891747
265891749
265971686
265977681
271901304
266021740
271901306
266147233
266151571
266845850
266942557
266952718
267250395
267288801
267833352
268106511
268609731
268636153
268638428
268645268
268649504
268650637
268668260
268748356
268748357
268910173
268922702
268967299
268990558
269009392
269011967
269021221
269021751
269213120
269258762
269291388
269291393
269294848
269298739
269314976
269557135
269564396
269623868
269628587
269628588
269648618
269675693
269838620
269847161
269863413
269863429
269863426
269878770
269909005
269909004
269909668
269909684
269960333
269960346
270003804
270003818
270003825
270007140
270578559
270632670
270632675
270649660
270657093
270657099
270668723
270684493
270686457
270694870
270718502
270761896
270769657
270769678
270769729
270852468
270852491
270852494
270859824
270859860
270869650
270880298
270881977
270915800
270918247
270962515
271016458
271022401
271027504
271117540
271442575
271456255
271451963
271456251
271456922
271495818
271495819
271495827
271504495
271512000
271544158
271535980
271535982
271553065
271666510
271595847
271638223
271766347
271770848
271770856
271785707
271792246
271794754
271797658
271805632
271813754
271822648
271823519
271846080
271879791
271886374
271889401
271892735
271923961
271924396
272045220
272074280
272084921
272099269
272099273
272100456
272131549
272140822
272190238
272580080
272598451
272598454
272678676
272800511
272800512
272817202
273062261
273177405
273307203
274332624
273475038
273493903
274266951
274266961
274291969
274353089
274362611
274459416
274461198
274546794
274557913
274561770
274561782
274576207
274585317
274585382
274585444
274585455
274595300
274595323
274605465
274630392
274630416
274668280
274786906
274818794
274818810
274834415
274976110
274988878
274995480
275004318
275041505
275081013
275376796
275468189
275979260
276021426
276027453
276049473
276412862
276504253
276517735
277064682
277039778
277040549
277064672
277064691
277861389
277889211
277889236
277889275
277904415
277937357
278263310
278053834
278080451
278255032
278272963
278279793
278316634
278316663
278374297
278567254
278584918
278600673
278601882
278603558
278609597
278633978
278717739
278727664
278727712
279545226
279777660
279782466
279782476
279809185
280495986
280518873
280521452
280567221
280926543
280927941
281465647
281469295
281607306
281830563
282061345
282328123
282956191
282982145
282982157
283005242
283166673
283166682
283166799
283510502
283611563
286616666
286616668
284897969
285118452
286090007
287868729
286277118
286297240
287868740
286336815
286442267
286451079
286616675
286509084
286666730
287874289
287088987
287096981
287109137
287145058
287145068
287146613
287874296
287304387
287304394
287412562
287524981
287898065
287868698
287892833
287906267
287910269
287929224
287932373
287947460
287947476
287949368
287949378
288325517
288342514
288474681
288480708
288483818
288486000
288488915
288488944
288495344
288499290
288499310
288499333
288499342
288505200
288505198
288518037
288518043
288520408
288523018
288529257
288539623
288546821
288559665
288562991
288562993
288566830
288567413
288569153
288575411
288633746
288635029
288643561
288650074
288652786
288653268
288653983
288656700
288716387
288717405
288717618
288720816
288721747
288722110
288800842
288811696
288816849
288845374
288855048
288855105
288855106
288945594
288861196
288861684
288971599
288863101
288864264
288864266
288864276
288922987
288928803
288935404
288971600
288949106
288951320
288951422
288952595
288952840
288954157
288954608
288959610
288959615
288965435
288965411
288968348
288968351
288979978
289376838
289381408
289381821
289384551
289388001
289395530
289406946
289414325
289414336
289456509
289464966
289465019
289464997
289464999
289465055
289467625
289544137
289545975
289550242
289562237
289562389
289570475
289575198
289627496
289656979
289657473
289754886
289758949
289765698
289785413
289785791
289796170
289796548
289799428
289828650
289831756
289832052
289887447
289887468
289887428
289889522
289889533
289889564
289891814
289892693
289910955
289911184
289924510
289924654
289926843
289926844
289947094
289949449
289952208
290007957
290007958
290026927
290036946
290040622
290057491
290059381
290085689
290084389
290085690
290561119
290561136
290563949
290564905
290569330
290569306
290579855
290586146
290586156
290600616
290606243
290606911
291189015
290676192
290716762
290734189
290734223
290734237
290754486
290754523
290754530
292665819
308162685
320721969
332516921
338429760
338711119
338711141
338711162
339559511
350686499
350714486
361211222
364832267
381856745
381859780
382844200
389871185
390060254
392257143
397006819
402854612
404856465
405215010
417184107
423021483
433509212
435831004
435831007
436485154
436484772
436648189
441997158
449472826
-3818863
-3829084
-4793458
135620207
169305413
172111607
179746895
221438205
240175261
243466321
256045040
257812967
256487843
256735697
256986042
257007047
257031479
257992130
258169917
258648970
259805718
260299938
260349637
260477484
260977284
261110187
261279821
261442895
262073370
264913632
262599993
267249712
264354374
264751509
265449819
266146919
266147241
266845883
266845879
266868848
266891590
267055247
267470187
268697305
268978536
269673603
270855038
270871446
270883361
270916817
271451962
272190203
272826324
274282233
274675783
277087568
278400376
278571274
282990127
288488953
288567415
288717111
288863508
288916175
289381364
289413300
289614104
289614825
289911097
290043801
290557233
290600618
290709762
290721146
129176906
-3462028
-3463614
-3463617
259965516
-3486928
-3497110
-3503060
-3518566
-3518651
-3526345
-3541684
-3542329
-3560748
-3574327
-3601515
-3606134
-3618697
-3627122
-3653909
-3658579
-3706170
-3741627
-3792473
-3829019
-3833412
-3834354
-3835889
-3835888
-3839876
-3839877
-3846332
-3847453
-3849435
-6174175
4786909
25489470
28950753
27570851
32016321
32611759
32612538
32839940
32858307
32865004
34313553
34313560
35024334
35024352
35024355
35115844
35174723
110471942
35176297
66642980
37300446
37300445
43798650
48959311
56656119
56645386
60822217
60822227
69707488
70948785
71209408
73348851
71359568
71359572
71504438
71504449
71504459
71515234
71515257
71515266
79377158
79377223
80296721
112865470
91626348
91913149
256088139
97167357
100230855
103339434
103339440
103339444
104682197
113545691
113545685
120481458
123559869
124670712
124884339
124884342
124889473
124889480
124903638
129878001
128240126
129176901
128240133
128240149
129176904
129877641
148741779
129877726
129877746
129877802
129877837
129877894
129877904
129877908
129877918
129877916
129877931
129877978
129878657
129878580
129878661
129878682
129878693
129878695
129903248
129878712
129878724
129879839
129879854
129879868
129879895
129880011
129880015
129903103
129903083
129903095
129903107
129903110
129903125
129903134
129903157
129903176
129903184
129903245
129903207
129903222
129903239
129903243
129903253
129903271
129903281
129903292
129903317
129903329
129903344
129903358
129903376
129903401
132121548
132238425
132238431
132501623
132501632
132501645
132501647
132605451
132605456
132605473
132605495
132813869
135103710
135620197
135620216
136100938
136826370
147508661
137318978
137318986
137318982
142978509
146634582
147508659
147508662
147633859
147689080
147808257
147808261
147808263
148174274
148325248
148325249
148325258
148668310
148712643
148758717
149102133
149167938
149335979
149335987
149705543
149840693
149930916
151183777
151184978
151195272
151980055
154203110
154203115
154203117
154203154
154203323
154203352
154203386
159953352
159149957
159149965
159149988
159280395
159773222
159953380
159953385
160331904
161502029
165846552
169794727
170806679
170845458
172250615
172111599
172250604
172250605
172716607
219783397
173628948
173105209
173105216
173105913
173886721
173106279
173106294
173106561
219783465
173237467
173623244
173886672
173886718
175000613
176381864
176381866
179496056
179746881
179746882
179746890
188401113
191862955
191970110
192305907
193054138
194906341
194908394
195523231
197102804
197613557
199383225
206582189
206582185
206582190
206591546
206591547
206629807
206652615
206673325
206679795
206679794
206705917
206705922
206705969
206716619
208345267
214556624
218154020
215472850
258660102
215481999
216220336
219783406
218148112
218152735
218159151
219783410
218159551
218262087
218185047
218185050
218185109
219615880
219783339
219783385
219783417
219783430
219783445
219783458
219783467
219783486
219783453
220338763
220338804
220376177
220601198
220601225
220601231
220614203
220614221
222862951
223616922
224815153
224815155
224815157
225063114
225790777
256454783
228167970
229326462
229326473
230617091
237549246
237549259
237613616
239620173
242993711
259228677
251379314
252570878
256051622
252570887
256104110
255951615
256454778
255968611
255958572
256022679
256022692
256030638
242771063
242771873
260473690
242988550
242990790
243246348
243353696
243353705
243356581
243356608
243356638
243358602
243464465
243465063
243511888
243591036
243594395
243782336
247525248
249621523
247972576
249621431
249621455
249621506
249655652
251379307
252031639
252223649
252232090
252237623
252237636
252534799
252562975
252778578
252958565
253384707
253536348
255958567
255958569
255132024
255319851
255821343
255951622
255956237
255957054
255957058
255958560
255958574
255958582
255960470
255967302
255967548
256026241
256029755
256035266
256037008
256045049
256047641
256047644
256056703
256056714
256060049
256060052
256060058
256060086
256062981
256066230
256067735
256068366
256072721
256084916
256086911
256088136
256067723
256088651
256092490
256093212
256093217
256093433
256093447
256093468
256093472
256093473
256093474
256093614
256093628
256093643
256093644
256093647
256093648
256104045
256104047
256104056
256104066
256104187
256104189
256442761
256442764
256454786
256454788
256454800
256454809
256452571
256456288
256458246
260526938
256461073
256461075
256462433
256464520
256464543
256464551
256464815
256465492
256465493
256467889
256468308
256468320
256469089
256478082
256469997
256478117
256469995
256471154
256471155
256477865
256477870
256479455
256479502
256479507
256480049
256480050
256480058
256480062
256480066
256480068
256480079
256480082
256484446
256487826
256487869
256487872
256710261
256495515
256585560
256585561
256597407
256587854
256592148
256592154
256592975
256592978
256592982
256592984
256592152
256594901
256597396
256597401
256602642
256597399
256614994
256710294
256710311
